,weekofyear,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_relative_humidity_percent,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_min_temp_c,city,year,week_start_date
130,44.0,0.1242,0.1254,0.1156,0.1124286,299.802857143,299.842857143,295.805714286,302.3,297.0,78.91,17.2471428571,3.02857142857,28.6714285714,7.28571428571,23.9,sj,1992,1992-10-28
131,45.0,0.0866,0.1209667,0.2244429,0.2498571,299.807142857,299.85,296.27,301.5,298.5,81.0528571429,17.73,2.07142857143,28.3857142857,7.7,22.2,sj,1992,1992-11-04
132,46.0,0.118,0.1422,0.08945,0.0668,299.041428571,299.207142857,295.074285714,300.9,297.4,79.0128571429,16.4814285714,2.41428571429,27.5428571429,6.84285714286,22.8,sj,1992,1992-11-11
133,47.0,0.0764,0.05613333,0.1343714,0.06401429,298.342857143,298.285714286,294.652857143,300.6,296.6,80.2557142857,16.0671428571,1.82857142857,26.6857142857,7.0,22.2,sj,1992,1992-11-18
134,48.0,0.0971,0.1026333,0.1617143,0.1198286,298.664285714,298.742857143,296.041428571,301.1,296.9,85.5871428571,17.5285714286,2.0,27.4,6.77142857143,23.3,sj,1992,1992-11-25
135,49.0,0.1083,0.074125,0.1750667,0.15275,298.46,298.55,295.252857143,300.6,297.0,82.6485714286,16.6785714286,1.92857142857,26.6285714286,7.24285714286,22.2,sj,1992,1992-12-02
136,50.0,0.0547,0.1099,0.1981571,0.2159667,298.734285714,298.914285714,294.65,300.5,297.5,78.3114285714,16.0242857143,2.11428571429,26.9142857143,7.18571428571,22.2,sj,1992,1992-12-09
137,51.0,0.08163618195,0.066425,0.1923429,0.1941286,298.285714286,298.507142857,293.828571429,300.7,296.4,76.6614285714,15.2514285714,2.64285714286,26.6857142857,8.38571428571,21.7,sj,1992,1992-12-16
138,52.0,-0.01008,0.06821667,0.0869,0.0733125,297.172857143,297.35,292.8,299.1,296.1,76.7571428571,14.3242857143,1.92857142857,25.9142857143,6.48571428571,21.7,sj,1992,1992-12-23
139,53.0,0.09710424205000004,0.0892650304,0.11049116174499991,0.042520568799999964,295.3452285714994,295.49960714283475,290.17415714305,300.332,289.06500000000017,76.12124285713699,12.093128571413992,4.926285714286497,23.692857142870988,5.642857142856894,18.20200000000001,sj,1993,1993-01-01
140,1.0,0.02835,0.04366667,0.07865714,0.04645714,297.467142857,297.55,294.15,299.4,296.1,81.8785714286,15.52,1.9,25.8714285714,6.5,21.7,sj,1993,1993-01-08
141,2.0,0.03006667,0.03785,0.1318857,0.1092,297.331428571,297.342857143,293.068571429,299.2,296.2,77.1442857143,14.4671428571,1.71428571429,24.5,7.04285714286,20.6,sj,1993,1993-01-15
142,3.0,0.11214836789999999,0.11345,0.2260571,0.2200286,297.401428571,297.628571429,293.075714286,299.5,296.2,76.9842857143,14.49,2.2,24.8571428571,7.12857142857,20.0,sj,1993,1993-01-22
143,4.0,0.06613333,0.05705,0.1303667,0.1473833,296.967142857,297.128571429,292.841428571,299.2,295.5,77.8628571429,14.3071428571,2.08571428571,24.4,6.1,20.0,sj,1993,1993-01-29
144,5.0,0.047425,0.02253333,0.09238571,0.09468571,297.624285714,297.685714286,294.032857143,300.4,295.6,80.61,15.4528571429,2.08571428571,26.6714285714,7.64285714286,19.4,sj,1993,1993-02-05
145,6.0,0.2738,0.0558,0.2020857,0.2047857,296.594285714,296.8,292.871428571,299.7,294.7,79.8257142857,14.3857142857,2.34285714286,25.4285714286,6.74285714286,20.6,sj,1993,1993-02-12
146,7.0,0.1108667,0.173375,0.2375143,0.2274143,297.76,297.971428571,293.342857143,299.6,296.4,76.5328571429,14.7528571429,2.48571428571,26.2714285714,8.1,20.6,sj,1993,1993-02-19
147,8.0,0.14560281364999994,0.1339,0.2699286,0.2615857,296.768571429,296.871428571,292.301428571,300.1,294.6,76.2171428571,13.8271428571,2.77142857143,25.7,7.3,20.6,sj,1993,1993-02-26
148,9.0,0.1744667,0.1338,0.1584833,0.1399167,297.014285714,297.242857143,291.911428571,299.7,295.2,73.2257142857,13.4942857143,2.8,25.5714285714,8.15714285714,21.1,sj,1993,1993-03-05
149,10.0,0.09403333,0.214,0.2035714,0.2538286,296.425714286,296.642857143,290.775714286,298.9,294.1,70.6457142857,12.5828571429,2.48571428571,24.9,7.61428571429,19.4,sj,1993,1993-03-12
150,11.0,-0.0411,-0.0436,0.1725333,0.1717714,297.855714286,298.014285714,293.692857143,300.4,295.5,77.7842857143,15.0642857143,2.68571428571,26.9285714286,8.47142857143,21.1,sj,1993,1993-03-19
151,12.0,0.03225,0.10315,0.1850143,0.2041857,297.585714286,297.671428571,293.222857143,299.8,296.3,76.8485714286,14.6485714286,2.25714285714,26.1428571429,7.52857142857,20.6,sj,1993,1993-03-26
152,13.0,0.1194,0.08853333,0.1404714,0.1174286,297.34,297.442857143,293.812857143,299.4,295.7,80.7957142857,15.2,2.14285714286,26.8857142857,7.62857142857,22.2,sj,1993,1993-04-02
153,14.0,0.05677881374500001,0.0423,0.1903667,0.2082143,297.745714286,297.892857143,293.752857143,300.1,296.2,78.5642857143,15.1628571429,2.35714285714,27.2,7.71428571429,21.1,sj,1993,1993-04-09
154,15.0,-0.0158,0.01885,0.068,0.0834,298.012857143,298.0,294.065714286,300.1,295.9,78.9614285714,15.5,3.05714285714,27.0714285714,7.78571428571,22.2,sj,1993,1993-04-16
155,16.0,0.0828,0.0788,0.1334571,0.1317,297.528571429,297.742857143,294.072857143,300.1,294.5,81.2714285714,15.4885714286,2.77142857143,25.8714285714,7.44285714286,21.7,sj,1993,1993-04-23
156,17.0,0.09305963910000008,0.09256667,0.1315167,0.1252286,298.591428571,298.692857143,295.194285714,300.4,297.0,81.6557142857,16.5971428571,2.47142857143,27.4857142857,8.38571428571,22.2,sj,1993,1993-04-30
157,18.0,0.07965,0.06415,0.1547429,0.1291571,298.152857143,298.185714286,295.26,300.1,296.9,84.0814285714,16.6585714286,1.85714285714,26.9428571429,6.27142857143,22.2,sj,1993,1993-05-07
158,19.0,0.07305,0.052,0.1074857,0.1070286,297.671428571,297.692857143,294.847142857,300.4,296.1,84.5214285714,16.2671428571,2.5,26.4714285714,6.0,22.8,sj,1993,1993-05-14
159,20.0,0.1769,0.0901,0.1792,0.1866833,298.604285714,298.721428571,295.324285714,301.2,296.4,82.4357142857,16.8571428571,2.21428571429,28.2285714286,7.22857142857,23.3,sj,1993,1993-05-21
160,21.0,0.01645,0.10485,0.05147143,0.0644,299.364285714,299.378571429,296.675714286,301.8,297.6,85.3985714286,18.1857142857,2.27142857143,28.9428571429,7.22857142857,23.3,sj,1993,1993-05-28
161,22.0,0.00305,0.0506,0.1981857,0.1761,298.844285714,298.914285714,296.451428571,301.4,297.3,86.9,17.9514285714,1.91428571429,27.6428571429,5.88571428571,22.8,sj,1993,1993-06-04
162,23.0,0.1206,0.11706789529999999,0.1537714,0.1484857,300.658571429,300.735714286,296.978571429,302.8,298.5,80.6157142857,18.4914285714,2.64285714286,29.9,7.38571428571,25.0,sj,1993,1993-06-11
163,24.0,0.08316795835,0.0785,0.2209429,0.2193714,299.184285714,299.264285714,295.742857143,301.0,297.7,81.4928571429,17.13,2.1,27.7285714286,6.78571428571,23.3,sj,1993,1993-06-18
164,25.0,0.0374,0.1399667,0.1681714,0.1343571,299.521428571,299.492857143,296.294285714,301.8,297.5,82.6085714286,17.7128571429,1.95714285714,27.3428571429,6.97142857143,22.2,sj,1993,1993-06-25
165,26.0,0.1237667,0.1522,0.2154143,0.2187714,299.704285714,299.842857143,296.51,301.6,298.2,82.8328571429,17.9228571429,2.0,28.8428571429,5.87142857143,25.0,sj,1993,1993-07-02
166,27.0,0.0689,0.09593333,0.1463429,0.1590429,299.567142857,299.628571429,296.03,301.6,297.5,81.1485714286,17.4071428571,1.88571428571,28.2428571429,6.84285714286,24.4,sj,1993,1993-07-09
167,28.0,0.0375,0.09203333,0.1833571,0.2203714,299.584285714,299.707142857,296.055714286,301.9,297.7,81.2157142857,17.46,2.5,27.8857142857,6.52857142857,22.2,sj,1993,1993-07-16
168,29.0,0.1204,0.1826,0.1665857,0.1923714,299.891428571,299.964285714,295.94,302.0,298.3,79.15,17.3171428571,2.47142857143,28.5,7.25714285714,24.4,sj,1993,1993-07-23
169,30.0,0.08285,0.10608,0.12255,0.1236,299.237142857,299.264285714,296.592857143,301.3,298.0,85.5514285714,18.0342857143,1.75714285714,27.9428571429,6.0,22.2,sj,1993,1993-07-30
170,31.0,0.16089354880000012,0.1488,0.2467667,0.2581143,300.062857143,300.264285714,296.857142857,302.0,298.3,82.8828571429,18.3271428571,2.35714285714,29.0285714286,6.58571428571,24.4,sj,1993,1993-08-06
171,32.0,0.1016,0.1401,0.2187,0.1692571,300.121428571,300.35,296.561428571,302.0,298.7,81.0128571429,17.9885714286,2.32857142857,29.0285714286,6.25714285714,25.0,sj,1993,1993-08-13
172,33.0,0.0969,0.04966667,0.1970714,0.1632857,299.67,299.771428571,296.512857143,302.3,297.8,83.0757142857,17.9528571429,2.22857142857,29.4142857143,6.42857142857,24.4,sj,1993,1993-08-20
173,34.0,0.10885,0.24925,0.2105714,0.2159143,299.918571429,299.985714286,296.49,302.1,297.9,81.7271428571,17.9171428571,2.31428571429,28.9714285714,7.61428571429,24.4,sj,1993,1993-08-27
174,35.0,0.0979,0.1581,0.1638571,0.1509143,299.975714286,300.035714286,296.107142857,302.0,298.5,79.6285714286,17.5271428571,2.18571428571,28.6571428571,7.32857142857,24.4,sj,1993,1993-09-03
175,36.0,0.1121,0.0688,0.0596,0.05133333,299.761428571,299.857142857,296.128571429,302.6,298.2,80.6842857143,17.5614285714,2.17142857143,28.4285714286,7.88571428571,23.3,sj,1993,1993-09-10
176,37.0,0.1199,0.0971,0.2044429,0.1865857,299.672857143,299.785714286,296.291428571,301.9,298.3,81.7942857143,17.7042857143,1.94285714286,28.6,7.37142857143,23.9,sj,1993,1993-09-17
177,38.0,0.0054,0.063525,0.1392833,0.1168857,300.067142857,300.142857143,296.461428571,302.4,298.2,80.9014285714,17.9528571429,2.68571428571,28.1571428571,6.92857142857,23.3,sj,1993,1993-09-24
178,39.0,0.034,0.0517,0.0726,0.09423333,299.885714286,299.942857143,296.651428571,302.1,298.4,82.61,18.12,2.17142857143,28.2857142857,6.98571428571,23.9,sj,1993,1993-10-01
179,40.0,0.1213,0.0705,0.1886286,0.1652714,299.591428571,299.607142857,296.632857143,301.1,298.2,83.8414285714,18.1042857143,1.67142857143,28.0142857143,7.5,23.3,sj,1993,1993-10-08
180,41.0,0.1317,0.0645,0.20515,0.1731857,299.957142857,300.042857143,296.425714286,301.8,298.7,81.1028571429,17.86,1.94285714286,28.4,6.98571428571,24.4,sj,1993,1993-10-15
181,42.0,0.0129,0.07775452089999998,0.1347,0.1496857,300.181428571,300.242857143,296.168571429,302.4,298.0,78.8071428571,17.5928571429,2.25714285714,28.2,7.7,23.9,sj,1993,1993-10-22
182,43.0,0.117,0.1143,0.2702,0.1092667,299.788571429,299.721428571,296.114285714,301.5,298.1,80.3985714286,17.5557142857,1.95714285714,28.0714285714,7.14285714286,23.9,sj,1993,1993-10-29
183,44.0,0.12545887569999997,0.1406667,0.1776167,0.1569,299.885714286,299.921428571,296.007142857,301.9,298.5,79.5042857143,17.4414285714,2.3,27.9,7.24285714286,23.3,sj,1993,1993-11-05
184,45.0,-0.1589,0.0493,0.08248333,0.1696,299.228571429,299.35,295.298571429,300.9,297.8,79.0371428571,16.6628571429,2.27142857143,27.6428571429,7.72857142857,23.3,sj,1993,1993-11-12
185,46.0,0.17315,0.013825,0.17535,0.1117429,298.845714286,299.05,295.188571429,301.0,297.5,80.3771428571,16.58,1.84285714286,27.1714285714,6.77142857143,22.8,sj,1993,1993-11-19
186,47.0,0.1071,0.1818,0.2600571,0.2705857,298.571428571,298.678571429,295.255714286,301.1,296.8,82.1542857143,16.6614285714,1.87142857143,26.8857142857,6.6,22.2,sj,1993,1993-11-26
187,48.0,0.3572667,-0.0095,0.12734,0.08941429,298.627142857,298.721428571,294.965714286,300.5,297.2,80.4657142857,16.4014285714,2.01428571429,26.7857142857,8.34285714286,21.1,sj,1993,1993-12-03
188,49.0,0.027178533135000005,0.04632201700000001,0.1632333,0.08283333,298.218571429,298.192857143,294.52,300.5,296.6,80.3028571429,15.9328571429,2.35714285714,26.5285714286,7.08571428571,21.1,sj,1993,1993-12-10
189,50.0,-0.2902,-0.06766667,0.1682857,0.08,298.565714286,298.585714286,294.16,300.8,296.2,76.8542857143,15.5714285714,2.45714285714,26.2285714286,7.85714285714,21.1,sj,1993,1993-12-17
190,51.0,-0.0237,-0.02115,0.1181143,0.07024286,298.218571429,298.335714286,294.234285714,301.2,296.1,78.8285714286,15.65,2.55714285714,26.0428571429,6.82857142857,21.7,sj,1993,1993-12-24
191,52.0,0.014299058894999992,-0.006352183300000003,0.07206675103499999,0.03605574944999995,298.527142857,298.778571429,294.401428571,301.0,296.0,78.0185714286,15.78,2.44285714286,26.9714285714,8.2,21.7,sj,1994,1994-01-01
192,1.0,-0.1209,0.0193,0.09498571,0.1785143,298.191428571,298.285714286,293.585714286,300.1,296.3,75.7428571429,14.9514285714,2.05714285714,25.5,6.74285714286,21.1,sj,1994,1994-01-08
193,2.0,0.1435,0.0974,0.25425,0.21445,297.59,297.692857143,293.721428571,299.6,296.0,79.15,15.0971428571,2.21428571429,25.4571428571,7.27142857143,21.1,sj,1994,1994-01-15
194,3.0,0.0741,0.1664333,0.151,0.1407143,297.912857143,297.942857143,293.37,299.7,296.2,75.9842857143,14.7757142857,2.11428571429,25.0857142857,7.42857142857,20.0,sj,1994,1994-01-22
195,4.0,0.0912,-0.1162667,0.1635571,0.1985143,297.571428571,297.707142857,293.531428571,299.2,296.3,78.3814285714,14.9385714286,2.32857142857,25.3285714286,7.04285714286,20.6,sj,1994,1994-01-29
196,5.0,0.2588,0.2112,0.2200571,0.2156,297.588571429,297.714285714,293.23,299.8,295.8,76.8257142857,14.6342857143,2.2,25.7857142857,7.1,20.6,sj,1994,1994-02-05
197,6.0,0.0882,0.117,0.0768,0.069175,297.515714286,297.571428571,292.852857143,299.2,295.9,75.31,14.2885714286,1.74285714286,25.2571428571,7.52857142857,21.1,sj,1994,1994-02-12
198,7.0,0.3633,0.24185,0.2473857,0.2834143,297.774285714,297.942857143,292.577142857,299.4,295.5,72.8857142857,14.02,2.28571428571,25.7,7.15714285714,21.1,sj,1994,1994-02-19
199,8.0,0.06468058615,0.09243333,0.1377571,0.07407143,297.455714286,297.564285714,292.672857143,299.3,296.1,74.7885714286,14.1571428571,2.35714285714,25.7428571429,8.57142857143,20.6,sj,1994,1994-02-26
200,9.0,0.13001083929999996,0.1446,0.17415,0.1530833,297.235714286,297.335714286,293.128571429,300.1,295.4,77.9157142857,14.5585714286,2.5,25.3142857143,8.54285714286,20.6,sj,1994,1994-03-05
201,10.0,0.1125,0.1038,0.08821429,0.1224143,297.268571429,297.407142857,293.887142857,299.5,295.5,81.5185714286,15.2585714286,2.44285714286,25.8857142857,7.05714285714,21.7,sj,1994,1994-03-12
202,11.0,0.1468,-0.04815,0.1946833,0.14055,297.501428571,297.671428571,292.864285714,299.8,295.6,75.4357142857,14.3342857143,2.57142857143,25.8428571429,7.95714285714,21.1,sj,1994,1994-03-19
203,12.0,0.0412,0.1005833,0.1528167,0.1368429,298.014285714,298.214285714,293.175714286,300.5,295.5,74.6471428571,14.6171428571,3.65714285714,26.7285714286,9.91428571429,20.6,sj,1994,1994-03-26
204,13.0,0.0978,0.15975,0.1270429,0.1195286,298.281428571,298.464285714,293.532857143,300.1,296.8,75.0828571429,14.9457142857,2.47142857143,26.7,8.34285714286,21.1,sj,1994,1994-04-02
205,14.0,0.108,0.05093333,0.1369286,0.1190286,298.12,298.314285714,293.151428571,300.0,296.8,73.9514285714,14.5471428571,2.4,26.4285714286,7.77142857143,21.7,sj,1994,1994-04-09
206,15.0,0.16435,0.13325,0.1874286,0.1552429,297.537142857,297.621428571,293.734285714,299.6,296.0,79.5171428571,15.1471428571,2.1,25.9714285714,6.71428571429,21.1,sj,1994,1994-04-16
207,16.0,-0.00488344157,0.03551733379999999,0.1528286,0.1754571,297.541428571,297.735714286,292.852857143,299.6,296.3,75.2471428571,14.2942857143,2.12857142857,25.9714285714,6.4,22.2,sj,1994,1994-04-23
208,17.0,0.0805,0.0251,0.09804286,0.09371667,298.324285714,298.492857143,293.455714286,300.9,296.8,74.5157142857,14.8814285714,2.61428571429,26.6714285714,7.78571428571,22.2,sj,1994,1994-04-30
209,18.0,0.0652,0.08175,0.1644143,0.1321429,298.927142857,299.092857143,295.235714286,301.1,297.0,80.3528571429,16.6214285714,2.67142857143,27.7571428571,7.7,22.8,sj,1994,1994-05-07
210,19.0,0.1111,0.0974,0.1165143,0.1063143,298.557142857,298.7,294.924285714,300.5,297.2,80.4628571429,16.28,1.94285714286,27.4142857143,6.45714285714,23.9,sj,1994,1994-05-14
211,20.0,0.0742,0.0177,0.1722429,0.1608286,298.474285714,298.55,295.384285714,300.6,297.3,83.1357142857,16.7671428571,1.81428571429,27.7142857143,8.1,22.8,sj,1994,1994-05-21
212,21.0,0.1178,0.10975,0.2084714,0.2084857,299.941428571,300.228571429,296.064285714,302.3,297.7,79.5028571429,17.4871428571,2.88571428571,29.1,7.07142857143,24.4,sj,1994,1994-05-28
213,22.0,0.1097,0.1407,0.2008429,0.1616143,299.597142857,299.778571429,295.342857143,301.7,297.8,77.6642857143,16.7128571429,2.35714285714,28.5714285714,7.31428571429,23.3,sj,1994,1994-06-04
214,23.0,0.08005,0.06905,0.06161429,0.05854286,299.327142857,299.535714286,295.642857143,301.3,298.0,80.3828571429,17.0157142857,2.47142857143,28.2285714286,7.62857142857,23.3,sj,1994,1994-06-11
215,24.0,-0.0286,0.037838867459999995,0.1592833,0.2158429,299.605714286,299.8,295.491428571,301.6,298.3,78.2928571429,16.8314285714,2.4,28.3285714286,6.77142857143,24.4,sj,1994,1994-06-18
216,25.0,-0.0323,0.04215,0.1387429,0.1391143,299.5,299.635714286,295.462857143,302.2,298.0,78.7042857143,16.8371428571,2.04285714286,28.0714285714,6.6,23.9,sj,1994,1994-06-25
217,26.0,0.1252667,0.11765,0.1234167,0.1551857,299.861428571,300.007142857,295.852857143,302.3,298.0,79.0271428571,17.2285714286,2.64285714286,28.4,6.75714285714,23.9,sj,1994,1994-07-02
218,27.0,0.12325,0.2155667,0.217,0.1133429,299.125714286,299.178571429,295.154285714,301.5,297.9,78.8057142857,16.4785714286,1.64285714286,27.9285714286,6.82857142857,23.9,sj,1994,1994-07-09
219,28.0,0.1396,0.22405,0.1846714,0.1805857,299.481428571,299.65,295.168571429,301.5,297.9,77.3028571429,16.5028571429,2.12857142857,28.1714285714,6.01428571429,23.9,sj,1994,1994-07-16
220,29.0,0.0424,0.1201667,0.1943429,0.1907429,299.932857143,300.1,295.562857143,301.7,297.8,77.1028571429,16.8828571429,2.34285714286,28.2571428571,6.52857142857,23.9,sj,1994,1994-07-23
221,30.0,0.183,0.2658,0.1967286,0.1939,299.977142857,300.128571429,295.237142857,301.5,298.5,75.4357142857,16.58,2.45714285714,28.5142857143,7.22857142857,24.4,sj,1994,1994-07-30
222,31.0,0.11089394019999994,0.1311,0.1752143,0.1122143,299.575714286,299.635714286,295.362857143,301.7,297.4,77.7957142857,16.7085714286,2.21428571429,28.2571428571,6.98571428571,23.9,sj,1994,1994-08-06
223,32.0,0.04465,-0.0402,0.05686667,0.02865,299.518571429,299.678571429,295.465714286,301.5,297.9,78.5842857143,16.8314285714,2.35714285714,28.3857142857,7.78571428571,23.9,sj,1994,1994-08-13
224,33.0,0.06666667,-0.0157,0.1766167,0.22135,300.01,300.128571429,295.487142857,302.2,298.3,76.4371428571,16.8642857143,2.51428571429,28.5142857143,6.77142857143,24.4,sj,1994,1994-08-20
225,34.0,0.1564,0.130825,0.1920571,0.1767286,300.364285714,300.535714286,295.931428571,302.7,298.5,76.92,17.3385714286,2.64285714286,28.5714285714,6.7,24.4,sj,1994,1994-08-27
226,35.0,0.02185,0.14525,0.2137857,0.2040857,300.392857143,300.535714286,296.295714286,302.7,298.7,78.4828571429,17.7057142857,2.52857142857,29.4285714286,6.88571428571,25.6,sj,1994,1994-09-03
227,36.0,0.04585,0.076225,0.2916857,0.2479714,300.074285714,300.178571429,296.131428571,302.4,297.6,79.1385714286,17.5214285714,2.64285714286,29.2857142857,6.35714285714,24.4,sj,1994,1994-09-10
228,37.0,0.010993075369999994,0.08257443370000005,0.0955,0.192925,299.951428571,300.057142857,295.907142857,302.2,298.2,78.75,17.3057142857,2.45714285714,28.5571428571,6.9,23.9,sj,1994,1994-09-17
229,38.0,0.022000575979999985,0.03398080000000002,0.06935885539999986,0.05545481480000012,299.885714286,300.035714286,295.961428571,302.3,298.1,79.3142857143,17.3542857143,1.98571428571,28.3714285714,6.18571428571,24.4,sj,1994,1994-09-24
230,39.0,0.028002243199999978,0.04297074959999998,0.06572202239999987,0.056623177899999995,299.508571429,299.642857143,295.821428571,301.8,297.7,80.3728571429,17.2485714286,2.6,28.0142857143,6.7,23.3,sj,1994,1994-10-01
231,40.0,0.03734114929500001,0.04891558506,0.09511693651,0.04705947860000001,300.377142857,300.5,295.362857143,302.5,298.7,74.1171428571,16.7442857143,2.62857142857,28.7142857143,6.9,24.4,sj,1994,1994-10-08
232,41.0,0.018137625699999996,0.03795128309999999,0.06658369088499992,0.05403213020000008,299.638571429,299.621428571,295.481428571,302.9,297.8,78.2257142857,16.9,2.72857142857,28.3285714286,7.65714285714,23.9,sj,1994,1994-10-15
233,42.0,0.025655517035,0.0338814164,0.08522641375999994,0.05076673785000002,300.238571429,300.4,295.685714286,303.0,298.3,76.3485714286,17.1242857143,3.02857142857,28.5714285714,7.44285714286,23.9,sj,1994,1994-10-22
234,43.0,0.04633837609999999,0.07984441739999999,0.0626473871499999,0.05340808864999995,298.811428571,298.857142857,296.171428571,300.5,297.5,85.4171428571,17.6414285714,1.65714285714,27.6714285714,7.27142857143,23.3,sj,1994,1994-10-29
235,44.0,0.02874845862,0.016768917299999995,0.07171158962499993,0.04925395255000002,299.867142857,300.05,295.845714286,301.9,298.3,78.6857142857,17.2642857143,2.32857142857,28.1571428571,6.84285714286,24.4,sj,1994,1994-11-05
236,45.0,0.024743876885000005,0.045280749999999974,0.06477695594999988,0.05348007685000005,299.297142857,299.128571429,295.58,301.5,297.2,80.0957142857,16.9842857143,2.22857142857,27.3142857143,6.92857142857,22.2,sj,1994,1994-11-12
237,46.0,0.03515950913499999,0.06690748500000003,0.06121704634999988,0.05527443955000002,299.198571429,299.3,296.174285714,302.2,297.5,83.5842857143,17.6442857143,1.77142857143,27.2857142857,7.31428571429,22.2,sj,1994,1994-11-19
238,47.0,0.024673534100000002,0.047384433799999987,0.0615880269749999,0.05462146100000001,299.422857143,299.457142857,296.377142857,301.9,297.6,83.5028571429,17.8485714286,2.4,27.8571428571,7.6,23.3,sj,1994,1994-11-26
